user_id,signup_date,plan_type,acquisition_channel,country
5899,2024-07-16,Premium,Referral,UK
5900,2023-10-19,Pro,Organic,USA
5901,2024-07-26,Pro,Organic,USA
5902,2024-08-19,Pro,Referral,USA
5903,2023-12-23,Basic,Paid Ads,Canada
5904,2023-12-22,Basic,Referral,UK
5905,2023-10-11,Basic,Paid Ads,India
5906,2023-08-20,Pro,Organic,India
5907,2024-09-12,Basic,Referral,UK
5908,2023-07-19,Pro,Organic,Canada
5909,2024-04-10,Basic,Referral,USA
5910,2024-02-18,Basic,Organic,USA
5911,2024-08-11,Basic,Referral,Canada
5912,2023-01-05,Premium,Organic,India
5913,2023-09-25,Pro,Paid Ads,UK
5914,2023-06-29,Basic,Referral,UK
5915,2024-02-21,Pro,Paid Ads,Canada
5916,2024-06-02,Basic,Paid Ads,USA
5917,2023-04-20,Premium,Referral,USA
5918,2024-07-26,Pro,Paid Ads,USA
5919,2023-03-16,Basic,Referral,UK
5920,2024-05-30,Pro,Organic,India
5921,2023-10-29,Basic,Organic,UK
5922,2023-12-15,Premium,Organic,Canada
5923,2023-04-30,Basic,Organic,UK
5924,2024-06-09,Pro,Organic,Canada
5925,2023-09-21,Basic,Paid Ads,UK
5926,2024-07-04,Pro,Organic,India
5927,2024-08-11,Pro,Organic,Canada
5928,2023-09-14,Pro,Organic,USA
5929,2024-12-11,Pro,Referral,USA
5930,2024-03-29,Premium,Paid Ads,UK
5931,2024-01-22,Basic,Organic,UK
5932,2024-07-30,Basic,Referral,India
5933,2024-05-10,Basic,Organic,India
5934,2023-09-07,Premium,Referral,USA
5935,2023-12-14,Basic,Paid Ads,UK
5936,2024-04-14,Pro,Organic,Canada
5937,2024-11-28,Pro,Paid Ads,India
5938,2024-04-16,Basic,Paid Ads,Canada
5939,2024-08-23,Basic,Organic,Canada
5940,2023-01-29,Basic,Referral,India
5941,2024-05-08,Basic,Organic,UK
5942,2023-04-30,Basic,Organic,Canada
5943,2023-09-22,Basic,Organic,UK
5944,2023-03-11,Premium,Organic,Canada
5945,2024-01-27,Premium,Organic,UK
5946,2024-10-10,Basic,Referral,UK
5947,2023-08-14,Basic,Organic,UK
5948,2024-11-24,Basic,Organic,UK
5949,2024-12-19,Pro,Paid Ads,India
5950,2023-08-24,Pro,Referral,Canada
5951,2023-11-20,Basic,Referral,UK
5952,2024-02-27,Basic,Paid Ads,USA
5953,2023-12-28,Pro,Referral,Canada
5954,2024-06-12,Pro,Paid Ads,Canada
5955,2024-07-02,Basic,Referral,UK
5956,2023-01-10,Pro,Paid Ads,Canada
5957,2024-12-18,Basic,Organic,USA
5958,2023-09-27,Basic,Organic,USA
5959,2023-09-12,Pro,Paid Ads,USA
5960,2023-10-22,Pro,Organic,Canada
5961,2023-04-06,Basic,Organic,Canada
5962,2024-02-13,Premium,Paid Ads,UK
5963,2024-11-20,Basic,Referral,Canada
5964,2023-12-17,Pro,Organic,Canada
5965,2023-03-19,Basic,Paid Ads,UK
5966,2024-07-21,Premium,Paid Ads,USA
5967,2023-07-02,Premium,Referral,UK
5968,2024-05-02,Basic,Referral,India
5969,2023-11-18,Premium,Paid Ads,Canada
5970,2023-12-29,Pro,Paid Ads,Canada
5971,2023-08-12,Pro,Organic,India
5972,2024-08-10,Basic,Paid Ads,India
5973,2023-10-03,Pro,Paid Ads,India
5974,2023-07-07,Premium,Referral,UK
5975,2024-11-30,Basic,Paid Ads,USA
5976,2023-07-14,Premium,Organic,UK
5977,2024-05-25,Basic,Paid Ads,India
5978,2023-07-24,Basic,Organic,UK
5979,2023-08-29,Pro,Organic,Canada
5980,2023-09-05,Pro,Organic,UK
5981,2023-09-29,Pro,Organic,India
5982,2023-07-31,Basic,Referral,Canada
5983,2023-08-23,Premium,Organic,USA
5984,2023-07-27,Basic,Organic,UK
5985,2023-09-13,Basic,Referral,UK
5986,2024-09-25,Basic,Organic,India
5987,2023-12-31,Pro,Organic,USA
5988,2023-06-09,Premium,Organic,Canada
5989,2023-04-20,Pro,Organic,India
5990,2023-05-03,Pro,Organic,India
5991,2023-03-22,Basic,Organic,UK
5992,2024-11-23,Pro,Paid Ads,USA
5993,2024-11-10,Basic,Organic,India
5994,2024-05-19,Basic,Organic,UK
5995,2024-09-20,Basic,Referral,Canada
5996,2023-01-07,Pro,Organic,India
5997,2024-07-08,Pro,Referral,Canada
5998,2023-02-13,Pro,Paid Ads,Canada
5999,2024-05-08,Basic,Organic,UK
6000,2024-01-16,Basic,Paid Ads,USA
6001,2024-09-27,Pro,Organic,Canada
6002,2023-11-19,Basic,Organic,India
6003,2024-05-19,Premium,Paid Ads,USA
6004,2024-08-11,Pro,Paid Ads,USA
6005,2023-10-09,Basic,Paid Ads,UK
6006,2024-05-17,Premium,Referral,India
6007,2023-07-07,Pro,Organic,India
6008,2024-06-07,Basic,Paid Ads,UK
6009,2023-10-14,Pro,Paid Ads,UK
6010,2024-02-12,Basic,Referral,USA
6011,2023-08-16,Pro,Referral,Canada
6012,2024-08-13,Pro,Referral,Canada
6013,2023-05-12,Premium,Organic,Canada
6014,2023-02-25,Pro,Paid Ads,Canada
6015,2024-06-22,Basic,Organic,India
6016,2024-03-09,Pro,Organic,India
6017,2024-05-04,Basic,Referral,UK
6018,2024-07-07,Pro,Organic,UK
6019,2023-02-03,Pro,Referral,Canada
6020,2024-05-29,Basic,Organic,UK
6021,2023-12-22,Basic,Referral,India
6022,2024-02-08,Premium,Organic,Canada
6023,2024-12-03,Premium,Organic,Canada
6024,2023-06-28,Basic,Organic,India
6025,2024-04-13,Basic,Paid Ads,USA
6026,2023-05-04,Basic,Organic,Canada
6027,2024-12-16,Premium,Paid Ads,UK
6028,2024-06-14,Basic,Organic,USA
6029,2024-04-16,Pro,Organic,India
6030,2023-11-20,Basic,Organic,USA
6031,2024-12-06,Pro,Organic,USA
6032,2023-01-09,Basic,Referral,Canada
6033,2023-01-13,Pro,Referral,USA
6034,2024-11-21,Basic,Organic,UK
6035,2023-08-04,Pro,Paid Ads,Canada
6036,2024-01-24,Basic,Paid Ads,India
6037,2024-08-17,Pro,Organic,UK
6038,2023-04-14,Premium,Organic,Canada
6039,2023-11-30,Basic,Paid Ads,USA
6040,2024-01-06,Premium,Organic,UK
6041,2024-09-19,Pro,Organic,Canada
6042,2023-09-23,Basic,Organic,Canada
6043,2023-07-11,Basic,Paid Ads,India
6044,2024-07-15,Basic,Organic,Canada
6045,2023-09-27,Pro,Organic,India
6046,2023-08-31,Pro,Organic,USA
6047,2023-10-03,Basic,Organic,Canada
6048,2024-04-27,Pro,Organic,Canada
6049,2024-09-19,Pro,Referral,USA
6050,2023-12-18,Premium,Organic,Canada
6051,2024-01-10,Pro,Paid Ads,Canada
6052,2023-07-08,Premium,Organic,UK
6053,2024-05-25,Pro,Paid Ads,India
6054,2024-03-10,Basic,Paid Ads,Canada
6055,2023-08-04,Pro,Organic,Canada
6056,2024-03-05,Basic,Referral,India
6057,2024-12-18,Basic,Paid Ads,UK
6058,2024-01-17,Basic,Referral,India
6059,2024-01-09,Pro,Organic,Canada
6060,2024-02-15,Pro,Referral,USA
6061,2023-10-14,Basic,Paid Ads,USA
6062,2024-04-06,Basic,Referral,UK
6063,2023-07-04,Basic,Paid Ads,UK
6064,2024-08-08,Pro,Paid Ads,Canada
6065,2023-05-15,Basic,Paid Ads,UK
6066,2024-08-12,Pro,Referral,Canada
6067,2024-12-03,Basic,Referral,USA
6068,2023-08-23,Basic,Organic,UK
6069,2023-04-13,Basic,Paid Ads,Canada
6070,2023-10-04,Basic,Organic,India
6071,2023-08-30,Premium,Paid Ads,UK
6072,2024-07-22,Basic,Organic,Canada
6073,2024-03-18,Basic,Organic,Canada
6074,2024-01-26,Basic,Referral,India
6075,2023-07-20,Basic,Organic,USA
6076,2023-05-30,Basic,Paid Ads,India
6077,2023-06-03,Basic,Paid Ads,Canada
6078,2024-04-29,Pro,Organic,India
6079,2023-01-10,Pro,Organic,India
6080,2023-06-30,Basic,Paid Ads,Canada
6081,2024-03-07,Basic,Organic,USA
6082,2024-05-26,Premium,Referral,India
6083,2023-05-18,Basic,Referral,India
6084,2024-10-07,Basic,Organic,UK
6085,2024-06-13,Basic,Organic,UK
6086,2024-06-30,Basic,Paid Ads,Canada
6087,2023-11-20,Pro,Paid Ads,Canada
6088,2024-05-13,Basic,Organic,Canada
6089,2023-11-04,Pro,Organic,UK
6090,2023-09-14,Basic,Paid Ads,Canada
6091,2024-07-29,Basic,Referral,India
6092,2024-08-04,Pro,Organic,India
6093,2023-02-18,Basic,Organic,USA
6094,2024-02-12,Pro,Referral,Canada
6095,2023-04-12,Basic,Paid Ads,India
6096,2024-12-08,Pro,Paid Ads,India
6097,2023-06-17,Basic,Paid Ads,USA
6098,2023-03-03,Premium,Referral,India
6099,2023-08-09,Basic,Paid Ads,USA
6100,2023-09-18,Premium,Referral,USA
6101,2024-05-02,Basic,Paid Ads,UK
6102,2024-10-06,Pro,Paid Ads,India
6103,2023-04-09,Basic,Organic,UK
6104,2024-04-05,Premium,Organic,India
6105,2023-12-09,Basic,Paid Ads,UK
6106,2023-09-24,Basic,Organic,USA
6107,2024-01-05,Basic,Paid Ads,USA
6108,2024-01-04,Basic,Organic,USA
6109,2024-07-27,Basic,Referral,USA
6110,2024-07-24,Premium,Organic,India
6111,2023-09-21,Premium,Referral,Canada
6112,2023-12-19,Basic,Paid Ads,India
6113,2023-01-21,Premium,Organic,UK
6114,2024-02-26,Pro,Paid Ads,India
6115,2023-05-05,Basic,Organic,India
6116,2023-12-26,Pro,Organic,UK
6117,2024-11-26,Pro,Organic,USA
6118,2024-09-12,Premium,Organic,UK
6119,2023-07-23,Basic,Referral,UK
6120,2024-08-13,Pro,Organic,Canada
6121,2024-08-12,Basic,Paid Ads,Canada
6122,2024-10-27,Basic,Organic,USA
6123,2024-10-26,Basic,Paid Ads,UK
6124,2024-07-05,Premium,Organic,UK
6125,2023-06-28,Pro,Paid Ads,UK
6126,2023-10-19,Pro,Paid Ads,India
6127,2023-12-30,Pro,Paid Ads,Canada
6128,2023-11-29,Basic,Organic,Canada
6129,2024-11-20,Basic,Paid Ads,USA
6130,2024-06-06,Basic,Organic,Canada
6131,2024-05-14,Basic,Organic,Canada
6132,2024-04-02,Pro,Organic,USA
6133,2023-03-22,Pro,Organic,UK
6134,2024-01-26,Basic,Paid Ads,India
6135,2024-09-20,Basic,Paid Ads,USA
6136,2023-10-21,Basic,Organic,Canada
6137,2024-04-19,Basic,Organic,USA
6138,2024-10-08,Premium,Organic,Canada
6139,2023-05-29,Pro,Paid Ads,UK
6140,2023-06-21,Pro,Paid Ads,UK
6141,2024-10-17,Basic,Organic,UK
6142,2023-12-12,Basic,Paid Ads,Canada
6143,2024-03-07,Basic,Paid Ads,USA
6144,2024-10-08,Premium,Paid Ads,Canada
6145,2024-09-19,Pro,Paid Ads,UK
6146,2024-08-08,Basic,Paid Ads,UK
6147,2024-02-19,Pro,Paid Ads,UK
6148,2023-03-15,Basic,Organic,Canada
6149,2023-03-23,Pro,Organic,India
6150,2023-06-15,Premium,Organic,UK
6151,2023-12-18,Pro,Paid Ads,USA
6152,2023-08-22,Pro,Referral,UK
6153,2023-11-18,Basic,Organic,Canada
6154,2023-11-21,Basic,Organic,USA
6155,2024-10-30,Basic,Paid Ads,Canada
6156,2023-10-26,Basic,Referral,India
6157,2024-12-28,Pro,Referral,India
6158,2023-10-01,Pro,Paid Ads,Canada
6159,2024-09-11,Basic,Referral,UK
6160,2024-10-22,Pro,Organic,USA
6161,2024-02-09,Basic,Organic,UK
6162,2023-10-05,Basic,Organic,Canada
6163,2024-03-31,Basic,Paid Ads,Canada
6164,2024-01-07,Basic,Organic,UK
6165,2024-08-24,Basic,Paid Ads,USA
6166,2024-06-17,Basic,Paid Ads,USA
6167,2024-04-06,Basic,Organic,USA
6168,2024-02-28,Premium,Referral,USA
6169,2023-06-21,Basic,Organic,USA
6170,2023-07-08,Basic,Organic,India
6171,2023-01-24,Basic,Paid Ads,India
6172,2023-05-09,Pro,Organic,Canada
6173,2023-08-29,Basic,Paid Ads,India
6174,2024-11-08,Pro,Referral,USA
6175,2023-09-15,Pro,Referral,USA
6176,2024-12-18,Pro,Referral,USA
6177,2023-03-23,Pro,Organic,Canada
6178,2023-08-04,Basic,Paid Ads,Canada
6179,2023-06-20,Basic,Organic,UK
6180,2024-02-11,Basic,Organic,India
6181,2023-04-16,Pro,Organic,India
6182,2023-04-08,Basic,Organic,UK
6183,2023-03-07,Basic,Referral,UK
6184,2024-04-29,Premium,Organic,India
6185,2024-07-15,Basic,Paid Ads,USA
6186,2023-02-25,Pro,Organic,India
6187,2023-01-27,Pro,Paid Ads,USA
6188,2024-02-11,Basic,Referral,Canada
6189,2024-06-20,Basic,Organic,India
6190,2023-03-27,Basic,Paid Ads,India
6191,2023-04-17,Pro,Organic,Canada
6192,2023-09-26,Pro,Organic,Canada
6193,2024-09-24,Pro,Paid Ads,Canada
6194,2023-06-09,Premium,Referral,Canada
6195,2023-03-28,Pro,Organic,Canada
6196,2024-11-01,Basic,Organic,UK
6197,2024-02-04,Basic,Organic,UK
6198,2023-11-13,Pro,Paid Ads,Canada
6199,2023-08-23,Basic,Paid Ads,Canada
6200,2023-09-11,Basic,Paid Ads,Canada
6201,2023-10-18,Pro,Paid Ads,Canada
6202,2024-03-29,Basic,Referral,USA
6203,2024-10-03,Premium,Paid Ads,USA
6204,2023-05-10,Pro,Referral,Canada
6205,2023-05-15,Basic,Referral,Canada
6206,2024-06-23,Premium,Paid Ads,India
6207,2023-06-24,Basic,Paid Ads,Canada
6208,2023-01-30,Basic,Referral,Canada
6209,2023-02-05,Basic,Referral,UK
6210,2024-11-10,Basic,Organic,USA
6211,2024-01-01,Basic,Organic,Canada
6212,2023-11-30,Basic,Referral,USA
6213,2024-05-02,Basic,Organic,USA
6214,2024-04-23,Basic,Referral,India
6215,2024-07-07,Pro,Organic,USA
6216,2023-10-06,Pro,Organic,USA
6217,2024-07-15,Basic,Organic,Canada
6218,2024-03-31,Basic,Organic,UK
6219,2023-05-19,Basic,Organic,Canada
6220,2024-12-15,Basic,Paid Ads,Canada
6221,2024-07-06,Pro,Paid Ads,UK
6222,2023-07-01,Pro,Referral,UK
6223,2024-08-28,Basic,Organic,India
6224,2024-09-03,Basic,Paid Ads,UK
6225,2024-04-12,Basic,Paid Ads,Canada
6226,2024-10-08,Pro,Paid Ads,UK
6227,2024-10-13,Basic,Paid Ads,UK
6228,2024-07-31,Premium,Organic,UK
6229,2024-03-21,Pro,Organic,USA
6230,2024-06-20,Basic,Organic,India
6231,2024-10-17,Pro,Organic,USA
6232,2024-10-16,Premium,Paid Ads,USA
6233,2024-06-30,Pro,Organic,India
6234,2023-11-14,Basic,Referral,USA
6235,2023-12-22,Basic,Referral,UK
6236,2024-05-08,Pro,Referral,India
6237,2024-07-06,Pro,Referral,USA
6238,2023-08-21,Pro,Organic,Canada
6239,2023-04-02,Premium,Paid Ads,USA
6240,2024-03-28,Premium,Organic,Canada
6241,2023-11-12,Premium,Referral,UK
6242,2024-01-10,Basic,Referral,Canada
6243,2024-02-27,Pro,Referral,USA
6244,2023-09-24,Pro,Organic,USA
6245,2023-06-09,Pro,Paid Ads,USA
6246,2023-11-07,Pro,Organic,India
6247,2023-01-11,Basic,Organic,India
6248,2023-01-01,Pro,Paid Ads,USA
6249,2024-06-19,Pro,Organic,USA
6250,2023-05-20,Basic,Referral,UK
6251,2023-12-19,Basic,Organic,India
6252,2023-10-21,Basic,Referral,India
6253,2024-04-25,Basic,Paid Ads,India
6254,2024-07-01,Basic,Referral,Canada
6255,2023-01-09,Basic,Referral,USA
6256,2024-12-05,Pro,Referral,UK
6257,2024-05-18,Pro,Organic,UK
6258,2024-05-03,Pro,Referral,USA
6259,2023-11-03,Pro,Organic,USA
6260,2023-01-10,Basic,Organic,UK
6261,2024-03-16,Basic,Organic,Canada
6262,2023-10-27,Premium,Referral,UK
6263,2024-09-03,Basic,Paid Ads,Canada
6264,2023-08-25,Premium,Referral,Canada
6265,2023-01-08,Pro,Paid Ads,India
6266,2024-07-15,Pro,Organic,USA
6267,2024-01-18,Premium,Referral,India
6268,2023-07-13,Basic,Organic,Canada
6269,2024-02-26,Basic,Referral,UK
6270,2024-07-28,Pro,Organic,India
6271,2024-03-23,Basic,Paid Ads,UK
6272,2024-02-09,Premium,Organic,Canada
6273,2023-09-13,Basic,Organic,UK
6274,2023-06-17,Pro,Organic,India
6275,2024-10-23,Pro,Organic,Canada
6276,2024-02-04,Pro,Organic,USA
6277,2024-01-23,Basic,Organic,India
6278,2023-08-14,Basic,Paid Ads,India
6279,2023-09-27,Pro,Paid Ads,USA
6280,2023-03-23,Basic,Paid Ads,Canada
6281,2024-03-08,Pro,Referral,USA
6282,2024-10-02,Pro,Paid Ads,India
6283,2023-09-03,Pro,Paid Ads,Canada
6284,2024-06-13,Pro,Paid Ads,UK
6285,2024-09-19,Basic,Organic,India
6286,2024-12-11,Pro,Paid Ads,UK
6287,2024-12-02,Premium,Organic,USA
6288,2023-10-06,Basic,Referral,Canada
6289,2023-10-19,Premium,Paid Ads,USA
6290,2024-10-26,Basic,Organic,UK
6291,2024-06-28,Basic,Paid Ads,India
6292,2023-10-03,Basic,Organic,Canada
6293,2024-02-27,Premium,Organic,USA
6294,2023-07-12,Basic,Organic,UK
6295,2023-03-12,Premium,Paid Ads,UK
6296,2023-07-06,Premium,Paid Ads,India
6297,2023-05-20,Basic,Referral,UK
6298,2023-10-24,Basic,Organic,Canada
6299,2023-04-24,Pro,Paid Ads,UK
6300,2024-10-14,Basic,Paid Ads,India
6301,2024-04-11,Pro,Organic,USA
6302,2024-09-24,Basic,Paid Ads,Canada
6303,2024-04-08,Basic,Organic,USA
6304,2023-10-06,Pro,Organic,USA
6305,2024-12-18,Basic,Paid Ads,UK
6306,2024-09-29,Basic,Paid Ads,UK
6307,2024-05-18,Basic,Organic,India
6308,2023-07-12,Basic,Organic,UK
6309,2023-11-25,Pro,Organic,UK
6310,2023-01-20,Pro,Organic,USA
6311,2023-06-05,Basic,Organic,Canada
6312,2023-02-20,Pro,Organic,UK
6313,2024-07-01,Pro,Paid Ads,Canada
6314,2023-01-23,Basic,Organic,UK
6315,2023-07-10,Basic,Paid Ads,UK
6316,2023-04-15,Premium,Paid Ads,India
6317,2023-10-16,Pro,Organic,UK
6318,2023-10-03,Pro,Organic,India
6319,2023-05-09,Pro,Referral,USA
6320,2024-03-24,Basic,Organic,Canada
6321,2023-01-09,Pro,Organic,UK
6322,2023-08-27,Pro,Organic,India
6323,2023-04-03,Pro,Paid Ads,USA
6324,2023-06-04,Basic,Paid Ads,UK
6325,2023-01-16,Basic,Referral,India
6326,2024-05-20,Basic,Referral,India
6327,2023-08-11,Premium,Organic,USA
6328,2023-12-17,Basic,Organic,UK
6329,2024-03-06,Basic,Organic,UK
6330,2023-11-16,Basic,Organic,Canada
6331,2024-05-25,Basic,Organic,UK
6332,2024-01-16,Pro,Organic,India
6333,2024-04-19,Pro,Organic,Canada
6334,2024-12-14,Pro,Organic,Canada
6335,2023-02-02,Basic,Organic,UK
6336,2023-12-05,Pro,Referral,Canada
6337,2023-03-24,Basic,Paid Ads,India
6338,2023-05-30,Basic,Referral,India
6339,2023-02-27,Basic,Organic,USA
6340,2023-09-30,Basic,Paid Ads,India
6341,2024-02-06,Basic,Organic,USA
6342,2023-03-15,Pro,Organic,Canada
6343,2024-07-10,Pro,Organic,USA
6344,2024-04-26,Pro,Referral,UK
6345,2023-07-05,Basic,Referral,USA
6346,2023-07-16,Basic,Organic,UK
6347,2023-09-14,Basic,Organic,Canada
6348,2024-01-26,Premium,Organic,USA
6349,2023-01-13,Pro,Organic,India
6350,2023-05-05,Pro,Organic,UK
6351,2023-09-12,Basic,Organic,Canada
6352,2024-01-30,Pro,Paid Ads,India
6353,2024-03-29,Basic,Organic,UK
6354,2023-09-11,Pro,Organic,Canada
6355,2023-02-04,Premium,Organic,Canada
6356,2023-07-23,Premium,Organic,India
6357,2024-04-16,Pro,Referral,Canada
6358,2023-04-07,Basic,Organic,USA
6359,2024-06-17,Premium,Referral,Canada
6360,2024-11-12,Pro,Referral,UK
6361,2023-08-02,Basic,Referral,UK
6362,2024-04-29,Basic,Paid Ads,UK
6363,2024-02-03,Basic,Paid Ads,USA
6364,2024-11-28,Basic,Referral,India
6365,2023-11-16,Basic,Organic,USA
6366,2023-11-27,Pro,Paid Ads,USA
6367,2023-06-12,Basic,Referral,USA
6368,2024-10-06,Basic,Paid Ads,Canada
6369,2023-02-13,Pro,Referral,India
6370,2024-07-16,Pro,Paid Ads,Canada
6371,2024-06-17,Pro,Referral,USA
6372,2023-05-06,Basic,Paid Ads,UK
6373,2023-09-17,Premium,Paid Ads,USA
6374,2024-05-07,Premium,Paid Ads,India
6375,2024-10-15,Basic,Referral,UK
6376,2023-11-02,Basic,Referral,India
6377,2023-07-23,Pro,Referral,USA
6378,2024-01-05,Pro,Paid Ads,India
6379,2023-02-23,Premium,Organic,Canada
6380,2024-11-13,Premium,Organic,UK
6381,2023-08-12,Pro,Referral,India
6382,2023-04-26,Pro,Paid Ads,UK
6383,2023-08-30,Basic,Organic,UK
6384,2024-10-10,Basic,Organic,USA
6385,2024-03-20,Basic,Referral,USA
6386,2023-11-29,Pro,Referral,UK
6387,2023-01-16,Pro,Referral,India
6388,2023-06-21,Pro,Paid Ads,UK
6389,2023-10-10,Basic,Organic,USA
6390,2024-08-21,Pro,Organic,India
6391,2023-05-03,Basic,Organic,UK
6392,2024-02-10,Basic,Referral,USA
6393,2023-09-06,Pro,Organic,UK
6394,2023-01-10,Pro,Paid Ads,UK
6395,2023-02-13,Premium,Paid Ads,UK
6396,2024-08-18,Basic,Paid Ads,India
6397,2024-12-08,Basic,Referral,USA
6398,2024-05-01,Basic,Organic,USA
6399,2024-12-05,Basic,Paid Ads,Canada
6400,2024-09-02,Premium,Organic,UK
6401,2023-06-08,Pro,Organic,UK
6402,2024-01-16,Premium,Organic,Canada
6403,2023-04-02,Basic,Organic,UK
6404,2023-09-12,Premium,Paid Ads,India
6405,2023-06-11,Basic,Paid Ads,Canada
6406,2024-05-26,Premium,Organic,USA
6407,2023-04-04,Basic,Organic,UK
6408,2024-12-03,Basic,Paid Ads,USA
6409,2024-09-25,Pro,Referral,UK
6410,2023-12-13,Premium,Organic,Canada
6411,2024-10-02,Basic,Paid Ads,USA
6412,2023-03-03,Basic,Paid Ads,UK
6413,2023-03-03,Premium,Paid Ads,India
6414,2023-12-31,Basic,Organic,Canada
6415,2024-10-22,Basic,Paid Ads,UK
6416,2023-06-07,Basic,Paid Ads,UK
6417,2024-12-19,Basic,Paid Ads,UK
6418,2024-07-03,Premium,Paid Ads,Canada
6419,2023-04-20,Pro,Referral,UK
6420,2023-05-09,Pro,Organic,UK
6421,2024-05-14,Premium,Referral,USA
6422,2023-08-27,Basic,Paid Ads,USA
6423,2023-11-21,Basic,Paid Ads,Canada
6424,2024-07-25,Basic,Organic,Canada
6425,2024-10-22,Basic,Organic,India
6426,2023-12-22,Basic,Paid Ads,UK
6427,2024-03-25,Premium,Paid Ads,USA
6428,2023-07-17,Pro,Organic,USA
6429,2023-01-22,Basic,Paid Ads,UK
6430,2024-12-06,Pro,Organic,UK
6431,2024-01-22,Pro,Referral,Canada
6432,2024-01-02,Premium,Referral,India
6433,2023-05-18,Premium,Organic,India
6434,2023-09-14,Pro,Referral,Canada
6435,2023-02-10,Pro,Referral,Canada
6436,2024-05-11,Pro,Organic,USA
6437,2024-12-24,Pro,Paid Ads,Canada
6438,2024-03-24,Basic,Organic,India
6439,2024-07-26,Basic,Paid Ads,USA
6440,2023-10-29,Pro,Organic,India
6441,2024-07-09,Basic,Organic,UK
6442,2024-12-14,Basic,Organic,India
6443,2024-05-16,Pro,Organic,USA
6444,2023-07-14,Basic,Referral,India
6445,2024-08-03,Pro,Organic,USA
6446,2023-07-11,Pro,Organic,USA
6447,2024-07-10,Premium,Referral,Canada
6448,2023-12-23,Basic,Paid Ads,India
6449,2023-11-28,Basic,Paid Ads,Canada
6450,2024-04-24,Pro,Referral,Canada
6451,2023-10-09,Pro,Referral,India
6452,2024-09-05,Premium,Organic,USA
6453,2024-07-21,Basic,Paid Ads,UK
6454,2023-06-14,Basic,Referral,India
6455,2023-03-12,Premium,Organic,Canada
6456,2024-06-27,Basic,Organic,Canada
6457,2023-06-08,Pro,Organic,USA
6458,2024-04-05,Basic,Organic,Canada
6459,2023-10-30,Basic,Paid Ads,UK
6460,2023-09-27,Basic,Paid Ads,Canada
6461,2024-07-08,Basic,Referral,USA
6462,2024-01-11,Pro,Paid Ads,India
6463,2024-04-09,Premium,Organic,USA
6464,2023-01-01,Basic,Organic,Canada
6465,2024-10-15,Pro,Referral,USA
6466,2024-06-02,Basic,Organic,Canada
6467,2024-01-24,Pro,Organic,USA
6468,2023-07-09,Basic,Referral,India
6469,2023-01-20,Premium,Paid Ads,Canada
6470,2024-09-26,Pro,Organic,UK
6471,2024-01-08,Pro,Referral,UK
6472,2024-09-27,Pro,Referral,UK
6473,2023-09-02,Pro,Organic,UK
6474,2023-11-25,Premium,Referral,Canada
6475,2023-03-06,Pro,Organic,Canada
6476,2024-11-05,Premium,Paid Ads,India
6477,2024-07-05,Pro,Referral,USA
6478,2024-02-01,Basic,Referral,Canada
6479,2023-07-14,Pro,Organic,UK
6480,2024-06-20,Basic,Organic,Canada
6481,2024-11-30,Pro,Organic,UK
6482,2024-05-24,Basic,Paid Ads,India
6483,2024-07-18,Pro,Organic,USA
6484,2023-06-07,Basic,Organic,Canada
6485,2024-09-19,Basic,Organic,USA
6486,2023-10-17,Basic,Organic,UK
6487,2023-11-27,Premium,Organic,UK
6488,2024-02-24,Basic,Referral,USA
6489,2024-10-18,Basic,Organic,India
6490,2023-11-26,Pro,Organic,USA
6491,2023-04-24,Pro,Referral,USA
6492,2023-04-09,Basic,Paid Ads,Canada
6493,2024-06-19,Basic,Organic,Canada
6494,2024-11-05,Basic,Organic,UK
6495,2023-03-10,Premium,Paid Ads,Canada
6496,2023-02-14,Basic,Organic,India
6497,2023-05-13,Basic,Paid Ads,India
6498,2023-07-02,Basic,Organic,India
6499,2023-02-02,Basic,Organic,UK
6500,2023-07-26,Pro,Paid Ads,India
6501,2023-04-20,Basic,Paid Ads,India
6502,2024-05-12,Basic,Referral,Canada
6503,2023-07-16,Basic,Organic,UK
6504,2023-04-12,Basic,Paid Ads,USA
6505,2023-02-02,Basic,Organic,India
6506,2024-08-07,Pro,Paid Ads,Canada
6507,2024-10-19,Pro,Referral,USA
6508,2024-02-02,Premium,Organic,India
6509,2024-11-04,Premium,Referral,USA
6510,2024-05-16,Pro,Paid Ads,USA
6511,2024-06-22,Basic,Referral,UK
6512,2024-09-30,Pro,Paid Ads,UK
6513,2024-12-19,Pro,Organic,India
6514,2024-08-27,Pro,Organic,India
6515,2023-09-20,Pro,Organic,UK
6516,2023-02-20,Basic,Organic,India
6517,2024-01-11,Pro,Paid Ads,India
6518,2023-08-15,Pro,Paid Ads,UK
6519,2024-09-12,Premium,Referral,USA
6520,2023-03-14,Basic,Organic,India
6521,2023-01-14,Basic,Paid Ads,Canada
6522,2023-08-02,Basic,Referral,UK
6523,2024-11-02,Pro,Referral,India
6524,2024-05-18,Basic,Organic,India
6525,2023-03-23,Basic,Paid Ads,UK
6526,2024-04-24,Premium,Organic,Canada
6527,2024-10-16,Basic,Organic,Canada
6528,2023-03-04,Pro,Organic,UK
6529,2024-01-05,Basic,Referral,Canada
6530,2024-07-25,Pro,Paid Ads,India
6531,2024-03-01,Pro,Paid Ads,Canada
6532,2024-01-13,Premium,Referral,India
6533,2024-12-26,Premium,Organic,USA
6534,2023-03-01,Basic,Paid Ads,Canada
