user_id,avg_weekly_logins,feature_usage_score,support_tickets_last_30d,last_active_date
6021,0,50,1,2024-11-23
6022,3,50,2,2024-04-19
6023,5,68,2,2025-08-29
6024,2,69,0,2024-12-28
6025,5,57,1,2024-08-31
6026,7,42,0,2024-08-07
6027,2,50,0,2026-03-27
6028,6,61,0,2025-04-15
6029,4,69,0,2025-06-30
6030,4,43,2,2024-01-18
6031,1,47,4,2025-06-21
6032,4,65,0,2024-07-16
6033,2,58,4,2023-08-01
6034,8,62,0,2025-10-24
6035,3,7,0,2025-02-20
6036,5,54,0,2024-09-13
6037,1,77,2,2025-02-05
6038,5,47,0,2023-09-24
6039,3,69,3,2024-12-05
6040,6,35,0,2024-03-31
6041,2,28,0,2025-01-19
6042,2,68,2,2024-09-03
6043,5,58,0,2024-01-01
6044,4,53,0,2025-08-03
6045,2,76,1,2025-02-07
6046,2,53,2,2024-11-08
6047,0,47,0,2024-04-19
6048,2,45,0,2025-09-10
6049,3,40,0,2024-10-19
6050,3,69,0,2024-06-16
6051,3,53,0,2024-09-01
6052,1,82,1,2024-01-30
6053,3,0,0,2025-04-28
6054,4,78,3,2025-02-17
6055,2,67,0,2023-11-24
6056,4,58,1,2024-10-10
6057,3,34,2,2025-09-15
6058,6,26,2,2024-09-11
6059,3,75,0,2025-04-30
6060,4,64,3,2024-06-16
6061,3,64,0,2024-07-20
6062,1,57,2,2024-10-10
6063,2,76,1,2025-02-21
6064,2,48,1,2025-09-25
6065,3,53,0,2023-06-19
6066,5,56,1,2026-01-12
6067,2,55,1,2025-06-14
6068,4,86,1,2024-09-08
6069,4,34,2,2023-08-23
6070,3,20,1,2025-02-27
6071,3,30,1,2025-04-14
6072,6,73,0,2025-09-28
6073,4,57,1,2024-11-20
6074,2,28,0,2025-06-22
6075,3,61,1,2024-09-07
6076,0,53,2,2024-10-15
6077,4,71,1,2024-03-07
6078,4,75,2,2024-09-04
6079,1,100,0,2024-03-11
6080,1,36,0,2023-12-08
6081,6,22,0,2025-02-25
6082,2,71,1,2024-11-08
6083,1,79,0,2024-07-30
6084,2,34,0,2025-10-06
6085,3,34,1,2025-04-28
6086,1,66,1,2025-10-07
6087,3,94,3,2025-01-26
6088,3,42,0,2025-12-10
6089,2,61,0,2024-02-15
6090,2,22,1,2024-10-03
6091,3,56,0,2026-01-10
6092,6,57,0,2024-09-30
6093,3,89,0,2023-11-02
6094,4,45,0,2024-09-11
6095,3,73,0,2024-01-07
6096,0,44,0,2026-01-19
6097,2,61,1,2024-07-21
6098,4,100,2,2024-03-15
6099,1,95,2,2025-02-02
6100,4,99,1,2023-10-19
6101,2,67,1,2025-07-13
6102,4,55,1,2025-01-23
6103,2,65,1,2023-12-30
6104,5,69,2,2024-09-23
6105,2,67,0,2025-06-02
6106,5,45,1,2024-05-03
6107,5,44,2,2024-03-20
6108,1,48,0,2024-09-06
6109,2,81,2,2025-07-01
6110,2,83,0,2025-11-11
6111,2,100,2,2024-01-24
6112,5,68,2,2024-12-30
6113,2,44,1,2024-03-19
6114,3,50,1,2024-09-27
6115,4,56,1,2024-08-12
6116,4,90,1,2024-06-27
6117,3,74,2,2025-10-13
6118,2,33,0,2025-08-26
6119,6,58,0,2024-09-21
6120,2,30,0,2026-01-17
6121,2,71,3,2024-10-16
6122,2,45,1,2025-08-20
6123,1,47,0,2026-01-30
6124,1,22,0,2025-02-03
6125,4,75,1,2024-01-11
6126,1,84,1,2024-12-29
6127,1,46,1,2025-07-11
6128,2,56,1,2024-04-15
6129,4,50,1,2026-04-10
6130,5,55,1,2024-09-28
6131,4,43,1,2025-06-02
6132,0,37,2,2024-08-13
6133,2,87,2,2024-06-08
6134,3,7,3,2024-03-08
6135,3,70,2,2025-04-02
6136,4,65,1,2024-10-11
6137,1,93,0,2024-09-27
6138,4,55,2,2026-04-10
6139,2,52,2,2024-07-25
6140,3,43,2,2024-10-28
6141,3,67,0,2024-11-27
6142,2,45,1,2025-05-22
6143,3,37,0,2025-05-22
6144,3,45,0,2026-01-13
6145,5,41,2,2024-12-13
6146,1,39,0,2025-07-14
6147,4,61,0,2025-05-29
6148,3,56,0,2024-01-03
6149,6,70,0,2023-08-18
6150,2,62,0,2024-10-18
6151,3,35,3,2025-06-14
6152,2,17,1,2024-10-06
6153,3,38,1,2025-04-15
6154,5,75,1,2024-11-28
6155,2,74,3,2026-05-30
6156,4,79,3,2024-12-02
6157,2,76,2,2025-05-21
6158,0,81,1,2024-05-01
6159,2,68,1,2025-12-19
6160,5,96,1,2026-05-19
6161,1,65,0,2025-04-06
6162,1,99,0,2024-01-24
6163,5,47,1,2024-09-30
6164,6,46,2,2024-02-13
6165,3,56,0,2025-09-03
6166,4,59,0,2025-04-07
6167,4,53,1,2024-11-24
6168,3,70,2,2025-09-07
6169,2,57,2,2024-10-28
6170,4,47,1,2024-10-25
6171,4,52,1,2023-04-13
6172,4,84,0,2024-09-25
6173,4,66,1,2024-07-12
6174,1,26,1,2025-01-17
6175,2,90,1,2024-02-16
6176,3,68,1,2026-06-02
6177,13,72,1,2024-08-05
6178,4,78,0,2024-09-12
6179,1,79,1,2023-09-09
6180,0,41,0,2025-03-25
6181,2,38,0,2024-01-29
6182,5,100,0,2024-07-16
6183,3,46,2,2024-03-16
6184,3,67,0,2025-03-28
6185,2,92,0,2024-09-07
6186,4,51,2,2024-10-02
6187,3,52,3,2023-11-26
6188,4,78,2,2024-09-11
6189,1,64,2,2025-05-16
6190,4,69,3,2024-04-25
6191,2,58,1,2024-07-17
6192,3,49,0,2023-11-12
6193,4,53,3,2026-01-24
6194,2,83,1,2024-06-05
6195,1,54,1,2024-02-25
6196,4,68,1,2025-01-06
6197,3,40,0,2024-06-27
6198,1,100,3,2024-12-12
6199,4,66,1,2023-10-29
6200,2,66,1,2025-04-07
6201,4,78,0,2024-12-26
6202,1,50,1,2025-01-07
6203,6,83,1,2025-04-30
6204,6,29,1,2023-09-03
6205,2,47,1,2024-12-12
6206,2,43,0,2024-10-27
6207,1,22,0,2023-11-30
6208,3,49,1,2023-07-27
6209,6,58,1,2024-07-24
6210,1,38,0,2026-02-24
6211,3,35,1,2024-11-07
6212,0,60,0,2024-12-17
6213,3,58,1,2025-09-13
6214,1,54,0,2025-01-27
6215,3,34,2,2026-01-24
6216,2,52,1,2025-02-16
6217,6,46,1,2024-09-24
6218,3,61,2,2024-07-17
6219,3,48,0,2024-05-17
6220,4,59,1,2026-01-30
6221,3,33,0,2024-09-13
6222,3,32,0,2023-12-28
6223,1,71,1,2025-01-08
6224,5,75,2,2025-10-29
6225,3,52,0,2025-10-18
6226,5,60,2,2025-01-26
6227,5,51,3,2025-10-23
6228,2,81,1,2025-07-05
6229,2,55,0,2025-06-26
6230,2,50,2,2025-09-03
6231,4,79,1,2024-12-08
6232,3,44,3,2025-05-22
6233,2,63,0,2025-04-19
6234,5,39,1,2024-03-04
6235,2,73,1,2025-04-08
6236,4,76,1,2024-10-04
6237,6,34,1,2025-02-17
6238,3,31,2,2024-06-13
6239,4,65,0,2024-03-07
6240,2,98,0,2025-10-05
6241,4,77,3,2025-06-16
6242,1,55,1,2024-10-15
6243,1,42,1,2024-05-17
6244,2,35,0,2024-11-10
6245,5,74,1,2024-11-04
6246,1,78,1,2024-07-14
6247,3,47,0,2024-05-02
6248,2,55,2,2023-11-08
6249,5,60,0,2025-01-25
6250,4,96,0,2024-03-28
6251,3,61,0,2025-06-14
6252,6,40,0,2024-01-05
6253,3,36,0,2025-07-07
6254,4,41,1,2025-02-01
6255,3,85,0,2023-11-26
6256,3,70,0,2025-10-10
6257,1,53,1,2024-06-22
6258,2,1,0,2025-07-23
6259,5,42,2,2024-07-02
6260,2,66,1,2023-02-28
6261,5,67,1,2025-06-13
6262,6,66,0,2024-04-06
6263,3,33,1,2025-07-11
6264,2,63,0,2024-06-23
6265,2,40,1,2024-05-25
6266,3,60,0,2025-07-05
6267,4,44,2,2024-05-26
6268,1,81,1,2024-03-25
6269,4,66,2,2024-11-12
6270,2,57,0,2024-09-14
6271,3,87,2,2025-03-20
6272,0,52,1,2024-10-22
6273,3,31,1,2023-12-17
6274,5,81,1,2024-05-06
6275,2,65,1,2026-03-08
6276,6,53,1,2025-05-09
6277,3,47,2,2025-01-23
6278,0,70,0,2025-03-20
6279,2,76,0,2024-11-28
6280,1,44,0,2024-08-21
6281,8,71,3,2024-04-19
6282,4,65,3,2025-10-18
6283,3,43,0,2024-09-15
6284,4,60,3,2025-06-05
6285,3,49,1,2025-10-08
6286,4,84,1,2026-04-10
6287,5,47,0,2025-06-05
6288,5,90,0,2025-02-20
6289,2,62,1,2025-04-11
6290,2,25,1,2025-06-28
6291,4,16,2,2026-01-24
6292,4,55,0,2024-04-24
6293,6,86,1,2025-05-01
6294,5,84,0,2024-04-28
6295,2,63,1,2024-05-27
6296,5,45,1,2023-09-07
6297,2,51,0,2023-09-07
6298,5,64,0,2025-04-04
6299,6,81,1,2024-05-11
6300,4,71,2,2025-02-06
6301,3,79,2,2024-12-09
6302,4,72,1,2026-04-19
6303,2,78,0,2025-05-21
6304,4,14,2,2024-09-11
6305,2,42,2,2025-11-11
6306,2,37,1,2025-09-16
6307,5,36,2,2025-09-22
6308,2,60,1,2024-12-01
6309,5,31,1,2024-01-24
6310,4,41,2,2023-07-28
6311,1,58,1,2023-12-22
6312,2,27,0,2024-03-16
6313,9,50,0,2025-10-15
6314,4,72,1,2024-04-22
6315,5,35,0,2023-09-01
6316,3,75,3,2024-02-29
6317,3,43,1,2025-06-06
6318,4,65,1,2025-03-18
6319,3,37,2,2024-02-03
6320,2,69,2,2025-05-12
6321,4,53,1,2024-08-11
6322,2,69,0,2024-02-07
6323,8,49,1,2024-05-24
6324,1,71,0,2023-11-07
6325,4,76,0,2023-05-25
6326,5,62,1,2025-07-29
6327,1,50,4,2024-04-20
6328,1,55,1,2024-08-19
6329,3,34,1,2024-07-27
6330,2,64,2,2024-10-07
6331,4,72,0,2024-12-23
6332,4,91,0,2024-07-26
6333,0,86,2,2025-07-03
6334,2,40,0,2026-07-30
6335,5,64,1,2024-04-25
6336,4,57,1,2024-12-29
6337,2,84,0,2023-12-01
6338,2,45,0,2024-08-30
6339,3,77,0,2024-01-08
6340,2,40,1,2024-09-21
6341,3,57,2,2025-03-13
6342,3,42,1,2023-07-31
6343,2,20,2,2025-06-30
6344,4,41,1,2025-10-22
6345,0,54,1,2025-02-02
6346,3,88,0,2025-02-10
6347,2,38,1,2024-11-18
6348,1,47,0,2024-10-12
6349,6,31,1,2024-03-31
6350,3,83,1,2024-10-22
6351,2,50,1,2025-01-29
6352,2,53,1,2024-12-18
6353,1,53,0,2025-08-01
6354,2,20,1,2024-03-19
6355,3,30,1,2023-09-03
6356,3,40,0,2024-10-04
6357,4,72,0,2025-03-07
6358,2,10,3,2023-05-10
6359,1,70,2,2026-01-13
6360,0,66,0,2025-11-19
6361,4,23,2,2024-12-19
6362,3,53,0,2024-11-21
6363,2,83,0,2024-06-12
6364,1,38,2,2026-01-24
6365,2,48,2,2025-02-16
6366,4,100,0,2025-02-27
6367,1,66,0,2024-09-04
6368,6,54,0,2025-05-17
6369,2,50,1,2023-04-13
6370,6,67,1,2025-04-01
6371,5,73,0,2024-12-05
6372,6,16,0,2024-11-01
6373,2,15,0,2024-01-07
6374,5,40,0,2025-07-29
6375,4,56,0,2024-12-07
6376,3,61,1,2024-10-29
6377,1,25,3,2024-05-03
6378,1,55,0,2024-07-23
6379,2,58,3,2024-07-20
6380,2,43,0,2025-03-16
6381,3,49,3,2024-09-24
6382,4,45,0,2023-06-18
6383,2,69,3,2024-10-31
6384,1,60,0,2026-05-28
6385,3,37,0,2025-09-24
6386,1,79,2,2024-07-13
6387,5,32,1,2023-07-30
6388,2,25,1,2024-10-31
6389,2,55,0,2024-11-20
6390,2,54,1,2025-05-23
6391,1,61,0,2023-11-28
6392,4,36,1,2025-07-07
6393,3,77,0,2024-04-27
6394,4,94,1,2024-01-05
6395,7,59,3,2023-07-28
6396,2,66,2,2025-07-14
6397,6,17,1,2025-03-14
6398,3,51,1,2024-07-01
6399,2,46,1,2025-08-03
6400,1,42,0,2026-01-17
6401,5,46,0,2024-10-20
6402,2,48,2,2024-10-22
6403,4,30,4,2024-07-29
6404,4,50,1,2024-06-15
6405,4,39,1,2024-01-08
6406,2,75,1,2025-10-10
6407,1,66,2,2024-09-27
6408,4,66,4,2025-04-25
6409,2,79,0,2025-09-29
6410,7,43,0,2024-06-23
6411,4,65,3,2025-07-09
6412,3,81,0,2024-07-18
6413,6,42,2,2023-06-12
6414,4,19,1,2024-02-06
6415,3,46,1,2024-12-24
6416,5,79,0,2024-08-26
6417,2,40,2,2026-07-04
6418,5,50,0,2025-11-26
6419,2,44,0,2024-06-17
6420,2,56,2,2023-08-19
6421,1,39,1,2025-08-14
6422,4,30,1,2024-06-18
6423,4,51,0,2025-06-23
6424,3,54,1,2024-12-25
6425,2,82,2,2026-05-21
6426,4,61,0,2024-02-14
6427,2,36,2,2025-07-17
6428,2,45,3,2024-12-20
6429,1,74,0,2023-04-23
6430,1,51,2,2025-10-31
6431,0,38,1,2025-04-03
6432,2,61,0,2024-03-12
6433,5,44,3,2024-06-23
6434,4,69,0,2024-11-26
6435,1,67,2,2024-08-16
6436,1,37,0,2025-09-03
6437,4,95,0,2026-04-06
6438,3,57,0,2024-08-28
6439,5,6,3,2024-12-09
6440,3,67,3,2024-04-25
6441,4,8,0,2025-05-03
6442,3,80,2,2025-05-07
6443,1,61,2,2024-12-05
6444,2,57,0,2024-08-22
6445,2,58,2,2025-10-29
6446,5,70,1,2024-07-22
6447,4,48,0,2025-01-01
6448,1,58,0,2024-09-26
6449,4,60,1,2025-05-05
6450,2,0,1,2024-12-25
6451,10,70,2,2024-08-04
6452,2,73,2,2025-01-12
6453,2,67,1,2025-07-23
6454,0,65,3,2023-09-27
6455,2,90,2,2024-07-23
6456,3,57,1,2025-12-12
6457,6,58,0,2024-03-14
6458,2,45,2,2025-01-26
6459,8,20,1,2024-11-13
6460,1,67,3,2024-08-24
6461,4,47,1,2025-11-05
6462,3,19,1,2025-01-13
6463,0,56,1,2025-08-13
6464,1,56,1,2023-10-22
6465,3,53,2,2025-08-22
6466,2,61,1,2024-08-07
6467,2,27,0,2024-07-15
6468,0,78,2,2024-01-06
6469,2,66,0,2024-08-06
6470,0,83,2,2025-08-17
6471,3,47,0,2024-03-04
6472,4,66,1,2025-06-10
6473,2,20,1,2024-10-15
6474,4,41,0,2024-12-30
6475,4,30,0,2024-01-28
6476,4,63,1,2025-10-15
6477,2,36,2,2025-01-13
6478,3,49,1,2025-01-08
6479,0,58,0,2024-12-11
6480,4,50,0,2025-10-13
6481,2,31,1,2025-10-27
6482,4,91,0,2024-11-28
6483,1,60,1,2024-12-26
6484,4,91,0,2023-12-04
6485,3,37,0,2025-08-14
6486,3,50,0,2024-12-13
6487,4,60,1,2024-09-15
6488,1,88,2,2024-11-13
6489,3,91,1,2024-12-15
6490,5,49,2,2024-07-29
6491,3,43,1,2024-03-29
6492,3,58,0,2023-10-07
6493,4,82,1,2024-07-31
6494,2,61,1,2025-08-27
6495,4,64,1,2024-04-15
6496,7,82,0,2024-08-17
6497,2,78,0,2024-11-22
6498,3,79,4,2024-09-19
6499,2,72,2,2024-07-04
6500,2,87,1,2024-02-15
6501,2,35,1,2024-05-06
6502,2,100,1,2024-11-17
6503,2,81,0,2025-01-09
6504,4,56,2,2024-03-28
6505,2,82,0,2024-08-20
6506,0,53,1,2025-09-24
6507,1,69,0,2025-12-10
6508,2,71,1,2025-07-12
6509,7,77,0,2025-05-26
6510,3,50,0,2025-12-04
6511,1,77,2,2025-11-27
6512,3,51,0,2025-04-27
6513,4,74,0,2026-05-28
6514,5,59,4,2025-10-19
6515,3,23,1,2023-11-03
6516,3,45,1,2023-05-27
6517,2,76,0,2025-01-25
6518,0,53,0,2024-05-01
6519,1,84,1,2025-08-24
6520,3,35,2,2023-11-10
6521,2,73,2,2023-09-30
6522,4,59,0,2024-02-01
6523,0,55,0,2025-09-12
6524,4,36,0,2024-10-17
6525,4,64,1,2023-11-09
6526,3,39,1,2025-05-24
6527,4,47,1,2026-04-09
6528,3,57,0,2024-07-16
6529,0,52,1,2024-02-16
6530,1,80,3,2026-02-11
6531,3,8,1,2024-11-19
6532,5,56,3,2024-09-06
6533,4,52,1,2026-02-01
6534,3,59,1,2023-05-03
6535,3,49,0,2025-12-05
6536,1,80,0,2024-02-08
6537,3,54,3,2025-06-27
6538,3,62,0,2024-08-13
6539,4,77,2,2023-06-20
6540,5,61,2,2024-09-10
6541,4,34,0,2024-11-06
6542,2,51,2,2025-03-09
6543,2,57,2,2026-01-16
6544,2,27,1,2023-07-30
6545,3,45,2,2023-07-10
6546,7,58,0,2024-12-24
6547,5,100,0,2026-01-14
6548,4,67,1,2024-11-08
6549,0,63,1,2024-04-19
6550,0,93,1,2024-05-04
6551,6,71,1,2025-01-25
6552,6,74,1,2025-08-10
6553,2,51,2,2024-06-01
6554,2,34,2,2025-12-16
6555,2,65,1,2025-05-01
6556,3,96,1,2023-09-12
6557,0,90,0,2025-05-23
6558,0,73,1,2026-03-12
6559,2,46,1,2025-01-09
6560,6,28,1,2023-08-20
6561,4,43,3,2025-05-27
6562,2,64,1,2024-11-16
6563,1,50,0,2024-06-15
6564,4,80,1,2026-06-09
6565,5,30,4,2025-03-20
6566,1,57,0,2025-03-22
6567,3,44,0,2025-07-12
6568,2,79,1,2024-12-01
6569,4,70,1,2024-01-21
6570,5,43,1,2024-11-19
6571,5,77,2,2024-11-20
6572,0,27,1,2024-11-24
6573,5,24,0,2025-09-17
6574,1,42,2,2024-08-21
6575,1,20,0,2024-12-02
6576,5,57,0,2025-02-16
6577,2,58,1,2024-01-28
6578,1,51,3,2025-12-01
6579,3,70,4,2025-02-02
6580,1,45,0,2025-07-24
6581,4,34,1,2024-04-20
6582,3,44,0,2025-04-19
6583,0,35,0,2025-03-06
6584,2,47,1,2024-04-09
6585,3,71,4,2025-08-23
6586,1,24,0,2024-11-03
6587,3,53,1,2026-03-22
6588,6,79,0,2025-02-16
6589,2,81,0,2024-01-06
6590,2,46,0,2025-12-29
6591,2,100,1,2024-01-26
6592,3,38,0,2025-11-25
6593,4,55,0,2025-02-26
6594,8,36,2,2024-12-17
6595,6,68,1,2024-02-19
6596,6,100,1,2025-04-30
6597,2,96,0,2024-12-07
6598,6,76,1,2024-11-06
6599,3,47,0,2025-09-24
6600,5,56,2,2024-10-30
6601,3,82,0,2025-02-11
6602,1,74,3,2024-07-03
6603,2,61,3,2024-07-13
6604,4,62,0,2025-04-27
6605,4,81,2,2025-07-19
6606,1,86,0,2023-12-19
6607,5,29,1,2025-04-10
6608,0,64,0,2024-12-13
6609,1,71,0,2024-08-16
6610,1,49,1,2024-01-21
6611,6,85,0,2024-09-10
6612,3,54,2,2025-02-11
6613,0,86,1,2024-07-19
6614,5,52,1,2025-03-13
6615,1,65,0,2023-06-16
6616,3,64,3,2025-07-11
6617,1,93,1,2025-03-22
6618,3,74,0,2024-08-25
6619,5,50,1,2025-05-29
6620,4,54,1,2026-01-25
6621,3,54,1,2025-12-31
6622,5,60,0,2026-01-27
6623,3,41,1,2023-12-22
6624,3,58,1,2023-11-06
6625,3,87,3,2023-05-16
6626,5,86,0,2025-08-01
6627,2,28,0,2024-12-06
6628,1,25,1,2023-10-13
6629,3,48,0,2024-09-16
6630,2,24,0,2024-10-13
6631,2,34,0,2025-08-14
6632,6,67,1,2025-03-24
6633,3,59,1,2024-04-28
6634,4,25,0,2024-01-15
6635,1,83,0,2024-06-13
6636,4,51,1,2024-07-09
6637,1,49,0,2024-03-14
6638,0,80,0,2026-02-01
6639,7,68,1,2025-01-21
6640,2,59,2,2025-07-28
6641,2,50,0,2025-03-06
6642,5,71,1,2024-08-15
6643,0,51,0,2024-04-12
6644,2,55,1,2025-04-11
6645,2,36,0,2024-02-27
6646,2,82,1,2024-11-18
6647,3,91,2,2025-12-03
6648,3,64,3,2025-06-28
6649,5,50,0,2025-03-27
6650,7,78,1,2024-06-16
6651,2,71,1,2025-03-25
6652,5,51,2,2025-04-28
6653,4,83,1,2024-05-12
6654,5,51,1,2024-02-06
6655,3,34,0,2026-02-22
6656,0,58,1,2025-06-24
6657,1,81,2,2024-06-20
6658,7,62,1,2023-12-29
6659,0,36,1,2024-08-29
6660,1,51,1,2024-10-17
6661,4,83,1,2025-08-15
6662,4,65,1,2025-02-05
6663,1,59,1,2024-06-16
6664,1,57,2,2024-02-15
6665,2,81,3,2025-10-08
6666,2,80,1,2025-09-14
6667,7,31,0,2024-02-08
6668,3,78,1,2025-09-28
6669,2,70,1,2026-02-11
6670,0,91,1,2025-01-06
6671,3,58,1,2024-06-04
6672,0,82,2,2025-01-14
6673,2,69,1,2025-09-20
6674,2,37,0,2023-03-19
6675,2,80,0,2025-02-08
6676,2,76,0,2024-09-30
6677,3,47,0,2025-10-23
6678,6,65,1,2024-06-29
6679,3,100,2,2024-05-22
6680,1,50,4,2025-10-08
6681,1,74,0,2025-10-21
6682,3,38,1,2023-10-03
6683,0,48,0,2024-01-29
6684,5,76,2,2023-10-22
6685,3,65,0,2025-09-08
6686,4,55,0,2025-01-03
6687,8,94,1,2025-05-18
6688,0,41,1,2024-10-25
6689,2,57,1,2025-08-06
6690,1,69,1,2025-09-10
6691,2,42,4,2024-05-28
6692,3,70,0,2024-08-13
6693,2,81,1,2024-11-07
6694,3,57,2,2024-06-30
6695,8,46,1,2025-08-06
6696,1,53,0,2024-09-23
6697,1,6,1,2024-03-21
6698,4,80,1,2024-04-28
6699,2,65,0,2023-07-10
6700,3,56,0,2025-02-04
6701,6,26,1,2025-02-18
6702,4,82,2,2024-02-18
6703,2,51,0,2025-12-18
6704,4,71,2,2025-07-08
6705,3,59,1,2023-12-12
6706,1,27,1,2024-05-31
6707,4,85,1,2025-07-25
6708,2,81,4,2025-03-09
6709,0,75,1,2025-01-30
6710,3,66,1,2026-02-02
6711,5,36,0,2023-08-12
6712,5,77,1,2023-09-29
6713,1,100,0,2024-08-02
6714,5,62,1,2025-08-10
6715,3,62,0,2024-05-29
6716,3,37,1,2025-12-15
6717,6,18,1,2025-03-23
6718,3,52,1,2026-02-19
6719,4,89,0,2025-06-25
6720,3,86,1,2023-12-10
6721,3,58,0,2025-12-23
6722,1,68,2,2025-03-08
6723,4,35,0,2024-10-03
6724,2,62,0,2024-09-06
6725,3,49,1,2024-12-02
6726,4,61,2,2023-09-16
6727,2,54,0,2024-04-01
6728,2,54,1,2025-02-15
6729,5,79,1,2024-07-19
6730,3,99,2,2025-04-01
6731,5,56,1,2025-12-03
6732,3,88,1,2024-01-08
6733,5,35,0,2024-04-25
6734,5,58,0,2026-06-30
6735,2,34,2,2024-12-20
6736,2,53,2,2025-10-30
6737,3,74,1,2025-08-05
6738,2,82,1,2024-11-15
6739,3,44,0,2023-09-05
6740,2,69,0,2024-05-16
6741,3,84,1,2024-03-27
6742,1,81,1,2025-08-17
6743,3,65,2,2025-12-06
6744,4,48,0,2024-05-25
6745,5,46,4,2024-07-15
6746,4,43,1,2024-01-27
6747,1,59,0,2024-12-17
6748,0,43,1,2026-02-14
6749,4,73,2,2024-12-16
6750,5,64,2,2026-02-13
6751,3,63,0,2024-07-03
6752,3,23,0,2025-04-02
6753,5,60,0,2023-10-06
6754,3,50,1,2024-06-18
6755,4,100,1,2024-05-10
6756,2,34,1,2025-01-24
6757,0,55,1,2024-07-09
6758,3,67,0,2023-11-08
6759,3,40,0,2024-06-21
6760,0,98,3,2024-08-05
6761,1,98,5,2024-05-05
6762,6,42,0,2025-02-15
6763,1,48,1,2024-12-15
6764,3,100,2,2024-12-23
6765,3,87,1,2024-01-21
6766,5,52,1,2024-07-22
6767,5,68,2,2025-02-02
6768,2,32,0,2025-01-26
6769,3,100,2,2024-08-13
6770,3,61,0,2024-01-10
6771,4,71,4,2025-10-03
6772,1,41,0,2025-04-26
6773,2,37,1,2024-08-27
6774,7,69,0,2025-05-22
6775,3,98,1,2024-06-17
6776,2,49,1,2025-07-10
6777,3,40,3,2023-11-11
6778,1,66,0,2023-11-12
6779,3,92,2,2024-11-14
6780,2,47,0,2024-11-11
6781,2,55,0,2025-04-18
6782,1,76,0,2025-01-23
6783,2,78,2,2025-11-15
6784,0,54,0,2025-01-26
6785,5,81,2,2024-10-15
6786,2,70,0,2025-07-25
6787,4,60,2,2025-03-30
6788,3,78,1,2026-03-01
6789,4,75,0,2023-11-28
6790,4,39,0,2025-06-10
6791,1,89,3,2025-12-24
6792,3,66,2,2025-05-14
6793,4,87,3,2025-06-26
6794,3,61,3,2023-05-29
6795,1,64,0,2024-04-22
6796,2,67,1,2024-07-05
6797,3,70,1,2024-07-09
6798,5,90,3,2025-05-10
6799,3,69,1,2024-11-08
6800,4,59,2,2025-02-03
6801,6,80,1,2025-12-09
6802,4,68,1,2024-08-30
6803,4,100,0,2023-04-01
6804,2,65,0,2025-06-24
6805,2,84,0,2024-12-20
6806,1,77,1,2023-02-16
6807,2,19,2,2023-11-25
6808,5,45,1,2025-01-27
6809,2,51,0,2026-02-17
6810,3,30,1,2024-04-06
6811,4,52,1,2025-08-31
6812,1,32,1,2025-07-22
6813,1,37,0,2025-01-02
6814,3,64,0,2024-11-16
6815,5,98,0,2024-06-01
6816,2,32,2,2024-06-18
6817,3,35,0,2025-11-23
6818,7,49,2,2024-08-04
6819,3,57,2,2024-04-04
6820,4,29,1,2024-07-24
6821,3,46,2,2025-01-31
6822,0,44,0,2025-12-07
6823,5,66,3,2023-11-13
6824,7,68,0,2024-04-01
6825,2,56,2,2024-07-06
6826,3,52,0,2026-04-02
6827,4,45,3,2024-09-06
6828,1,61,0,2023-09-08
6829,6,40,1,2025-02-12
6830,3,90,1,2024-08-12
6831,4,30,2,2024-09-04
6832,2,46,0,2025-04-13
6833,2,77,3,2025-07-15
6834,6,52,2,2025-09-21
6835,5,73,3,2023-09-23
6836,5,94,1,2023-10-04
6837,3,76,0,2024-08-16
6838,2,35,0,2025-01-09
6839,1,36,0,2025-02-15
6840,2,56,2,2024-10-10
6841,3,68,0,2025-02-08
6842,2,84,1,2024-10-16
6843,7,44,1,2024-07-07
6844,2,50,1,2023-03-17
6845,3,54,3,2024-06-09
6846,2,54,3,2026-03-26
6847,2,89,3,2024-05-31
6848,2,57,1,2025-02-16
6849,3,63,0,2024-11-27
6850,2,78,0,2025-03-04
6851,5,91,0,2024-04-29
6852,2,59,0,2025-07-21
6853,3,85,2,2023-12-29
6854,5,96,3,2024-07-04
6855,2,57,0,2026-01-24
6856,5,48,1,2024-12-02
6857,4,100,1,2024-09-21
6858,7,82,1,2023-09-28
6859,3,60,1,2025-09-14
6860,4,72,0,2024-03-19
6861,2,39,0,2023-12-22
6862,4,82,1,2023-12-31
6863,1,23,1,2025-06-16
6864,4,81,2,2025-08-18
6865,2,45,1,2025-04-06
6866,2,26,1,2023-12-03
6867,1,19,3,2023-11-30
6868,5,50,0,2024-06-28
6869,3,74,1,2025-11-29
6870,3,32,1,2025-12-26
6871,2,35,1,2025-09-08
6872,2,50,2,2025-12-31
6873,1,76,0,2025-07-16
6874,3,78,1,2024-04-22
6875,2,62,1,2024-07-03
6876,1,79,1,2025-03-06
6877,0,73,0,2025-09-11
6878,1,51,0,2024-11-06
6879,2,78,1,2024-12-28
6880,3,34,0,2025-05-19
6881,1,69,0,2025-02-02
6882,3,36,2,2025-04-14
6883,4,62,0,2024-05-20
6884,7,84,0,2024-08-15
6885,6,64,2,2024-07-07
6886,3,59,0,2024-11-02
6887,4,64,0,2026-01-12
6888,2,73,0,2023-10-01
6889,5,100,2,2025-09-14
6890,4,73,1,2025-08-11
6891,4,49,0,2025-11-13
6892,5,55,1,2023-10-31
