user_id,monthly_price,discount_percent,churned,churn_date
3749,499,10,0,
3750,1999,0,0,
3751,1999,30,0,
3752,1999,30,0,
3753,499,0,0,
3754,999,0,0,
3755,499,0,1,2025-09-02
3756,499,10,0,
3757,499,10,1,2025-12-22
3758,499,20,0,
3759,499,0,1,2024-10-16
3760,999,0,1,2024-10-06
3761,499,20,0,
3762,999,40,0,
3763,999,30,1,2024-01-04
3764,499,20,0,
3765,499,0,0,
3766,499,0,0,
3767,999,20,0,
3768,499,0,0,
3769,499,0,0,
3770,499,40,0,
3771,999,0,0,
3772,1999,30,0,
3773,499,0,1,2025-06-17
3774,999,0,0,
3775,999,10,0,
3776,1999,0,0,
3777,999,40,1,2025-07-18
3778,999,10,0,
3779,999,20,0,
3780,1999,20,0,
3781,499,30,1,2024-03-03
3782,499,30,0,
3783,499,10,0,
3784,999,30,0,
3785,999,20,1,2024-05-28
3786,499,20,0,
3787,999,0,0,
3788,499,0,1,2024-10-25
3789,499,20,0,
3790,1999,0,0,
3791,499,10,0,
3792,499,10,0,
3793,999,0,0,
3794,999,10,1,2024-03-05
3795,499,10,0,
3796,999,0,0,
3797,999,0,0,
3798,499,0,1,2024-05-21
3799,499,10,1,2024-07-17
3800,999,20,0,
3801,499,0,1,2024-12-20
3802,1999,0,1,2024-12-04
3803,999,0,0,
3804,1999,30,0,
3805,499,10,0,
3806,1999,10,1,2025-06-18
3807,499,10,0,
3808,499,10,1,2024-12-30
3809,499,40,0,
3810,499,30,0,
3811,999,20,0,
3812,499,0,0,
3813,499,10,0,
3814,999,20,1,2024-09-17
3815,499,0,0,
3816,999,10,0,
3817,499,0,0,
3818,999,0,0,
3819,999,0,1,2024-09-30
3820,499,20,0,
3821,499,0,0,
3822,499,30,0,
3823,999,0,1,2024-10-09
3824,499,0,0,
3825,499,30,0,
3826,499,10,0,
3827,499,0,0,
3828,499,0,0,
3829,999,0,1,2025-03-02
3830,499,20,1,2023-06-13
3831,499,10,0,
3832,999,10,0,
3833,999,10,0,
3834,499,0,1,2024-10-21
3835,499,30,0,
3836,499,30,0,
3837,1999,30,0,
3838,499,10,0,
3839,1999,40,1,2023-12-01
3840,999,20,0,
3841,999,20,0,
3842,499,20,1,2025-03-17
3843,499,20,1,2024-05-17
3844,499,20,0,
3845,499,0,0,
3846,999,0,0,
3847,1999,30,0,
3848,999,0,0,
3849,999,0,0,
3850,499,0,0,
3851,499,0,0,
3852,499,10,0,
3853,999,20,0,
3854,1999,20,1,2024-03-10
3855,999,0,1,2024-12-24
3856,499,0,0,
3857,499,10,0,
3858,999,0,0,
3859,499,30,0,
3860,999,20,0,
3861,999,10,0,
3862,999,0,1,2024-09-03
3863,499,30,0,
3864,499,10,0,
3865,499,10,0,
3866,499,20,0,
3867,499,30,0,
3868,999,0,0,
3869,999,0,0,
3870,499,0,0,
3871,499,20,0,
3872,499,0,0,
3873,499,10,0,
3874,999,20,1,2025-03-20
3875,499,20,0,
3876,499,10,1,2025-04-25
3877,499,20,0,
3878,1999,40,0,
3879,999,0,0,
3880,499,20,1,2024-03-18
3881,999,10,0,
3882,999,0,0,
3883,1999,0,0,
3884,499,30,0,
3885,1999,10,0,
3886,1999,0,0,
3887,1999,40,0,
3888,999,20,1,2024-11-27
3889,999,10,0,
3890,499,20,0,
3891,999,0,1,2024-12-11
3892,999,0,0,
3893,999,0,0,
3894,499,0,1,2023-07-22
3895,999,30,0,
3896,999,0,0,
3897,499,0,0,
3898,999,20,0,
3899,999,30,0,
3900,999,0,0,
3901,499,30,0,
3902,499,0,0,
3903,1999,0,0,
3904,499,10,1,2024-09-30
3905,999,0,0,
3906,499,30,1,2024-05-12
3907,999,30,0,
3908,499,20,0,
3909,999,0,0,
3910,499,0,0,
3911,499,20,0,
3912,499,0,0,
3913,499,10,0,
3914,1999,0,0,
3915,1999,10,0,
3916,499,0,0,
3917,999,0,1,2024-08-12
3918,499,10,0,
3919,999,10,0,
3920,999,10,0,
3921,1999,0,0,
3922,499,0,1,2025-01-09
3923,999,0,0,
3924,499,20,0,
3925,1999,0,0,
3926,499,30,1,2024-08-20
3927,999,30,0,
3928,999,30,0,
3929,999,30,0,
3930,499,20,0,
3931,1999,30,1,2025-01-02
3932,499,20,0,
3933,999,0,0,
3934,499,20,0,
3935,499,20,1,2023-12-27
3936,999,0,0,
3937,499,20,0,
3938,499,30,0,
3939,499,10,0,
3940,499,10,0,
3941,999,10,0,
3942,1999,20,0,
3943,499,0,0,
3944,499,20,0,
3945,499,0,0,
3946,499,0,0,
3947,999,30,0,
3948,999,0,1,2024-09-29
3949,499,30,1,2024-04-08
3950,499,40,0,
3951,499,0,0,
3952,999,30,0,
3953,1999,10,0,
3954,499,0,1,2025-02-01
3955,499,10,1,2025-01-17
3956,1999,30,1,2025-03-15
3957,1999,20,0,
3958,499,10,0,
3959,499,0,1,2023-07-10
3960,499,20,0,
3961,999,0,0,
3962,499,0,1,2024-08-28
3963,499,20,0,
3964,999,10,0,
3965,499,0,0,
3966,999,20,1,2023-12-30
3967,499,0,1,2024-12-06
3968,499,20,0,
3969,999,10,0,
3970,499,10,0,
3971,1999,20,0,
3972,999,0,1,2024-06-13
3973,499,20,0,
3974,999,30,1,2024-03-18
3975,499,30,1,2024-05-18
3976,1999,20,0,
3977,499,40,0,
3978,999,10,1,2025-02-21
3979,499,0,0,
3980,499,20,0,
3981,999,30,1,2024-05-18
3982,999,0,0,
3983,499,0,1,2024-04-07
3984,499,40,0,
3985,999,20,0,
3986,1999,0,0,
3987,499,10,0,
3988,499,0,0,
3989,499,0,1,2025-03-30
3990,1999,0,0,
3991,499,0,0,
3992,499,10,0,
3993,999,0,1,2025-07-02
3994,499,30,0,
3995,499,20,0,
3996,499,0,0,
3997,499,0,1,2024-06-09
3998,499,40,1,2024-07-27
3999,999,10,0,
4000,499,10,0,
4001,999,0,1,2024-05-15
4002,999,0,1,2024-06-24
4003,999,20,0,
4004,499,10,1,2024-07-11
4005,499,40,0,
4006,499,40,0,
4007,499,0,1,2024-08-07
4008,499,40,0,
4009,999,40,0,
4010,499,20,0,
4011,499,0,0,
4012,499,0,0,
4013,999,0,0,
4014,499,0,0,
4015,999,30,0,
4016,499,30,0,
4017,1999,20,0,
4018,1999,20,0,
4019,499,10,1,2025-06-28
4020,499,20,0,
4021,499,20,0,
4022,499,0,0,
4023,999,20,0,
4024,999,0,0,
4025,999,0,0,
4026,999,10,1,2024-03-02
4027,499,10,1,2024-04-22
4028,499,20,0,
4029,999,10,0,
4030,499,0,0,
4031,999,40,0,
4032,499,20,0,
4033,499,30,0,
4034,1999,30,0,
4035,499,0,1,2024-08-17
4036,1999,30,0,
4037,1999,40,0,
4038,999,0,0,
4039,999,0,0,
4040,999,40,1,2024-09-09
4041,1999,0,0,
4042,499,30,1,2024-05-01
4043,499,0,0,
4044,999,20,0,
4045,499,20,0,
4046,499,30,0,
4047,499,20,0,
4048,999,0,0,
4049,1999,10,0,
4050,499,0,1,2025-04-01
4051,1999,10,0,
4052,999,10,0,
4053,999,0,0,
4054,999,20,0,
4055,999,0,0,
4056,499,30,1,2025-02-23
4057,999,0,0,
4058,499,10,0,
4059,1999,30,0,
4060,1999,30,0,
4061,499,10,0,
4062,499,0,0,
4063,999,10,0,
4064,499,30,1,2023-10-06
4065,1999,0,0,
4066,499,0,1,2024-11-27
4067,499,10,0,
4068,1999,10,0,
4069,999,0,0,
4070,999,10,0,
4071,499,0,0,
4072,999,0,0,
4073,999,30,0,
4074,999,10,0,
4075,999,0,1,2023-09-03
4076,999,40,0,
4077,499,0,0,
4078,499,0,0,
4079,999,40,0,
4080,499,0,1,2024-01-06
4081,999,40,0,
4082,499,20,1,2024-02-19
4083,999,10,0,
4084,999,10,0,
4085,499,10,0,
4086,499,30,1,2023-08-30
4087,499,0,1,2024-08-13
4088,999,30,0,
4089,999,40,0,
4090,499,10,0,
4091,999,0,0,
4092,499,0,1,2023-11-29
4093,499,0,1,2025-06-10
4094,1999,0,0,
4095,499,0,0,
4096,499,20,0,
4097,499,10,0,
4098,499,30,0,
4099,499,10,1,2024-10-21
4100,499,0,0,
4101,999,0,0,
4102,499,20,0,
4103,999,20,1,2024-02-13
4104,499,20,0,
4105,499,0,1,2025-12-09
4106,999,30,0,
4107,1999,0,0,
4108,499,0,1,2024-08-09
4109,1999,20,1,2026-01-21
4110,999,20,0,
4111,999,10,1,2024-09-12
4112,999,0,0,
4113,499,0,0,
4114,499,0,0,
4115,999,20,0,
4116,499,20,0,
4117,1999,20,0,
4118,499,30,1,2024-10-30
4119,499,0,0,
4120,999,20,1,2025-04-21
4121,499,0,0,
4122,999,10,0,
4123,999,20,0,
4124,1999,20,1,2024-09-07
4125,999,0,0,
4126,999,0,1,2025-07-22
4127,999,30,0,
4128,1999,30,0,
4129,499,0,1,2025-08-27
4130,499,10,1,2025-02-16
4131,499,0,0,
4132,499,20,0,
4133,999,20,0,
4134,999,0,0,
4135,999,10,0,
4136,499,20,1,2025-04-05
4137,999,0,1,2024-02-07
4138,499,20,0,
4139,999,0,1,2024-06-14
4140,999,30,1,2023-09-21
4141,499,0,0,
4142,499,0,1,2024-09-27
4143,499,0,1,2025-11-25
4144,999,30,0,
4145,1999,10,0,
4146,999,10,1,2024-01-27
4147,499,0,0,
4148,499,0,0,
4149,999,10,0,
4150,999,0,0,
4151,499,30,0,
4152,499,10,0,
4153,999,0,0,
4154,499,0,0,
4155,499,0,1,2024-07-10
4156,499,0,0,
4157,999,0,0,
4158,1999,0,0,
4159,1999,30,0,
4160,999,0,1,2023-09-04
4161,999,30,0,
4162,499,10,0,
4163,999,30,0,
4164,499,20,0,
4165,999,0,0,
4166,499,40,0,
4167,499,0,0,
4168,499,0,0,
4169,499,40,0,
4170,499,0,0,
4171,499,20,0,
4172,1999,40,0,
4173,499,20,0,
4174,999,20,0,
4175,1999,20,0,
4176,1999,10,0,
4177,999,30,0,
4178,999,10,0,
4179,499,20,0,
4180,499,20,0,
4181,499,10,0,
4182,999,30,0,
4183,999,0,0,
4184,499,0,0,
4185,499,20,0,
4186,999,0,1,2025-04-20
4187,499,30,0,
4188,999,30,0,
4189,999,0,0,
4190,999,0,0,
4191,999,20,0,
4192,1999,0,0,
4193,499,30,1,2023-05-08
4194,999,0,0,
4195,999,30,0,
4196,499,10,0,
4197,499,10,0,
4198,499,0,0,
4199,499,40,0,
4200,999,0,0,
4201,999,0,0,
4202,499,0,1,2023-10-11
4203,499,10,0,
4204,1999,0,0,
4205,499,10,0,
4206,499,30,0,
4207,999,10,0,
4208,999,0,0,
4209,499,0,0,
4210,499,0,0,
4211,499,30,1,2024-12-24
4212,999,0,0,
4213,999,0,0,
4214,499,40,0,
4215,999,10,0,
4216,999,10,1,2026-01-13
4217,499,30,0,
4218,499,10,0,
4219,999,0,1,2024-08-11
4220,499,20,0,
4221,499,0,0,
4222,999,10,0,
4223,1999,30,0,
4224,999,30,0,
4225,999,20,0,
4226,999,10,0,
4227,499,0,0,
4228,999,20,0,
4229,499,0,1,2025-01-20
4230,499,10,0,
4231,999,20,0,
4232,999,20,1,2025-08-16
4233,499,0,0,
4234,1999,0,0,
4235,499,0,0,
4236,499,0,0,
4237,499,0,1,2025-02-28
4238,999,30,0,
4239,999,20,0,
4240,499,30,0,
4241,999,10,0,
4242,499,0,0,
4243,999,0,0,
4244,499,0,0,
4245,499,20,1,2024-04-18
4246,1999,0,0,
4247,499,0,1,2025-08-30
4248,499,30,1,2025-10-26
4249,999,0,0,
4250,1999,10,0,
4251,499,0,0,
4252,499,30,1,2024-02-23
4253,499,20,0,
4254,999,10,1,2024-05-23
4255,499,30,1,2025-09-22
4256,999,20,1,2024-06-10
4257,1999,30,0,
4258,499,40,0,
4259,499,0,0,
4260,499,0,0,
4261,499,10,0,
4262,1999,10,0,
4263,499,30,0,
4264,499,0,0,
4265,999,10,0,
4266,499,10,0,
4267,999,10,0,
4268,499,0,0,
4269,999,0,0,
4270,1999,0,0,
4271,999,10,0,
4272,1999,10,0,
4273,499,0,0,
4274,499,20,0,
4275,999,30,0,
4276,999,0,0,
4277,499,20,1,2023-10-19
4278,499,0,0,
4279,499,30,1,2025-07-23
4280,499,40,0,
4281,499,0,0,
4282,999,20,1,2024-04-25
4283,499,0,1,2024-03-28
4284,499,40,0,
4285,999,10,0,
4286,999,10,1,2025-05-02
4287,1999,20,0,
4288,999,0,1,2025-04-29
4289,499,0,0,
4290,999,0,0,
4291,999,20,0,
4292,499,20,0,
4293,999,30,0,
4294,1999,10,1,2025-11-22
4295,499,20,0,
4296,499,0,0,
4297,499,20,0,
4298,499,0,1,2025-06-01
4299,499,0,0,
4300,999,20,0,
4301,499,0,1,2024-02-05
4302,1999,10,0,
4303,999,30,0,
4304,999,10,0,
4305,999,0,0,
4306,499,10,0,
4307,499,30,1,2024-01-30
4308,999,10,0,
4309,999,30,1,2024-06-21
4310,999,0,0,
4311,499,10,0,
4312,1999,0,0,
4313,499,10,1,2023-10-10
4314,1999,10,0,
4315,1999,10,0,
4316,499,10,1,2023-05-22
4317,999,10,0,
4318,499,30,0,
4319,499,0,0,
4320,999,10,0,
4321,999,0,1,2025-11-04
4322,1999,0,0,
4323,999,0,0,
4324,499,20,0,
4325,999,20,0,
4326,1999,0,1,2025-03-05
4327,499,40,0,
4328,1999,0,0,
4329,499,30,0,
4330,999,0,0,
4331,499,10,0,
4332,499,20,0,
4333,499,10,0,
4334,999,10,0,
4335,499,20,0,
4336,499,20,0,
4337,999,30,0,
4338,1999,0,0,
4339,499,0,0,
4340,499,40,0,
4341,499,0,0,
4342,499,0,1,2024-10-13
4343,999,0,0,
4344,999,20,0,
4345,999,10,0,
4346,499,0,0,
4347,999,0,0,
4348,999,10,1,2025-09-17
4349,999,0,1,2025-10-18
4350,999,0,0,
4351,999,20,1,2023-08-20
4352,999,0,0,
4353,499,0,1,2024-11-19
4354,1999,10,0,
4355,999,30,0,
4356,999,0,0,
4357,499,0,0,
4358,999,10,0,
4359,999,0,1,2025-07-16
4360,499,20,0,
4361,499,30,1,2024-08-09
4362,999,0,0,
4363,999,20,0,
4364,999,30,0,
4365,499,30,1,2024-06-12
4366,999,10,0,
4367,499,0,0,
4368,499,20,0,
4369,499,20,0,
4370,499,20,0,
4371,499,30,0,
4372,499,20,0,
4373,499,10,0,
4374,499,10,1,2024-09-26
4375,999,0,0,
4376,499,0,1,2025-08-31
4377,499,20,0,
4378,999,0,1,2023-10-21
4379,499,0,0,
4380,999,0,0,
4381,499,30,0,
4382,499,10,0,
4383,999,0,0,
4384,999,30,0,
4385,1999,10,0,
4386,999,0,0,
4387,1999,20,0,
4388,499,10,0,
4389,499,20,0,
4390,499,0,0,
4391,499,0,0,
4392,999,10,0,
4393,999,0,0,
4394,499,20,0,
4395,1999,20,0,
4396,999,30,0,
4397,499,20,1,2024-07-24
4398,499,0,0,
4399,499,20,0,
4400,499,10,1,2024-03-24
4401,499,30,0,
4402,999,20,0,
4403,499,0,1,2024-09-02
4404,499,0,0,
4405,1999,10,0,
4406,999,0,0,
4407,1999,0,0,
4408,499,20,0,
4409,499,0,0,
4410,999,0,1,2025-05-16
4411,499,0,1,2025-05-19
4412,499,20,0,
4413,999,20,0,
4414,999,0,0,
4415,499,0,0,
4416,499,0,0,
4417,499,40,0,
4418,499,0,0,
4419,499,30,0,
4420,499,30,0,
4421,499,0,0,
4422,1999,20,0,
4423,999,10,0,
4424,999,40,1,2025-09-05
4425,499,20,0,
4426,499,10,0,
4427,499,20,0,
4428,499,0,0,
4429,499,0,0,
4430,999,20,0,
4431,999,0,0,
4432,999,0,0,
4433,499,20,0,
4434,1999,40,0,
4435,499,30,1,2024-09-19
4436,499,30,0,
4437,499,10,0,
4438,999,30,0,
4439,1999,10,0,
4440,499,10,0,
4441,1999,0,1,2024-06-13
4442,999,40,0,
4443,499,10,0,
4444,499,20,0,
4445,499,0,0,
4446,1999,10,0,
4447,499,40,0,
4448,999,20,0,
4449,499,30,0,
4450,999,0,0,
4451,499,0,0,
4452,999,0,1,2024-08-18
4453,999,0,0,
4454,999,0,0,
4455,1999,10,0,
4456,499,0,0,
4457,999,30,0,
4458,499,30,0,
4459,499,0,0,
4460,999,20,0,
4461,499,10,0,
4462,999,0,1,2025-06-13
4463,1999,30,0,
4464,499,0,1,2023-08-24
4465,999,20,0,
4466,499,0,0,
4467,499,30,0,
4468,499,20,0,
4469,1999,30,0,
4470,1999,0,1,2025-10-10
4471,1999,0,0,
4472,1999,0,0,
4473,499,30,0,
4474,499,0,0,
4475,999,0,1,2024-09-08
4476,499,10,0,
4477,499,0,0,
4478,499,30,0,
4479,999,0,0,
4480,999,20,0,
4481,499,10,0,
4482,499,0,0,
4483,999,0,0,
4484,999,10,0,
4485,499,0,0,
4486,999,0,0,
4487,499,0,0,
4488,499,20,0,
4489,999,0,0,
4490,999,30,0,
4491,499,0,0,
4492,999,30,0,
4493,999,20,0,
4494,999,10,1,2025-10-18
4495,999,0,0,
4496,999,0,0,
4497,499,20,1,2024-07-08
4498,499,10,0,
4499,499,10,1,2025-09-25
4500,499,0,0,
4501,999,10,0,
4502,999,10,0,
4503,499,0,0,
4504,499,40,0,
4505,499,30,1,2023-08-19
4506,499,0,0,
4507,999,10,0,
4508,499,10,0,
4509,999,0,0,
4510,1999,10,0,
4511,499,0,0,
4512,499,0,0,
4513,499,30,0,
4514,999,10,0,
4515,999,0,1,2024-09-26
4516,499,20,0,
4517,999,40,0,
4518,1999,0,1,2024-04-16
4519,499,20,0,
4520,499,30,0,
4521,1999,30,1,2024-11-30
4522,999,20,0,
4523,1999,30,0,
4524,999,0,0,
4525,999,0,0,
4526,499,0,0,
4527,999,0,0,
4528,1999,0,0,
4529,999,30,0,
4530,499,30,0,
4531,499,0,0,
4532,499,40,0,
4533,499,10,0,
4534,499,0,1,2023-10-03
4535,999,20,0,
4536,999,10,0,
4537,499,0,1,2025-06-04
4538,999,40,0,
4539,499,10,0,
4540,499,20,0,
4541,499,40,0,
4542,999,30,0,
4543,499,0,0,
4544,499,0,1,2024-03-02
4545,499,0,0,
4546,999,0,0,
4547,499,40,0,
4548,999,30,0,
4549,999,0,0,
4550,999,40,0,
4551,1999,0,0,
4552,499,20,0,
4553,499,0,0,
4554,1999,0,0,
4555,499,10,1,2024-10-17
4556,999,20,0,
4557,999,0,0,
4558,999,30,0,
4559,1999,30,0,
4560,1999,0,0,
4561,999,20,0,
4562,499,0,0,
4563,1999,0,0,
4564,499,30,1,2024-05-12
4565,499,0,1,2025-06-30
4566,1999,30,0,
4567,499,10,1,2024-08-18
4568,499,0,0,
4569,499,40,0,
4570,1999,10,0,
4571,999,20,0,
4572,999,10,0,
4573,499,0,0,
4574,999,10,0,
4575,999,0,1,2025-01-22
4576,499,20,0,
4577,499,10,0,
4578,499,0,1,2024-01-26
4579,1999,20,0,
4580,999,30,0,
4581,1999,20,1,2023-07-31
4582,499,0,1,2024-04-17
4583,999,20,0,
4584,999,10,0,
4585,999,10,0,
4586,1999,20,0,
4587,499,20,0,
4588,499,20,0,
4589,999,40,1,2024-06-03
4590,999,20,0,
4591,999,10,1,2025-05-04
4592,499,10,0,
4593,999,0,0,
4594,499,0,0,
4595,499,0,0,
4596,999,40,1,2023-03-13
4597,999,20,0,
4598,499,0,0,
4599,499,10,0,
4600,499,0,1,2024-03-11
4601,499,0,0,
4602,999,20,0,
4603,1999,10,0,
4604,499,30,0,
4605,999,0,0,
4606,1999,10,0,
4607,999,10,1,2026-04-01
4608,499,30,0,
4609,1999,10,0,
4610,499,0,1,2024-12-23
4611,499,0,0,
4612,499,0,1,2025-05-08
4613,499,40,0,
4614,499,20,0,
4615,499,0,0,
4616,499,20,0,
4617,999,0,0,
4618,1999,10,0,
4619,499,0,0,
4620,1999,30,1,2025-07-16
4621,1999,40,1,2025-02-27
4622,999,30,0,
4623,499,0,0,
4624,999,30,1,2024-07-13
4625,1999,0,0,
4626,999,30,1,2025-02-14
4627,499,0,0,
4628,999,0,0,
4629,999,30,0,
4630,999,0,0,
4631,499,10,0,
4632,499,0,1,2024-12-06
4633,999,20,0,
4634,1999,20,0,
4635,499,20,0,
4636,1999,0,1,2023-11-21
4637,499,30,0,
4638,999,10,0,
4639,999,0,1,2024-05-12
4640,999,0,0,
4641,1999,30,0,
4642,499,0,0,
4643,1999,30,0,
4644,499,30,1,2024-03-17
4645,999,0,1,2025-06-24
4646,999,30,0,
4647,999,0,0,
4648,499,0,0,
4649,1999,20,0,
4650,499,20,1,2024-07-16
4651,499,0,0,
4652,999,10,0,
4653,499,0,0,
4654,999,0,0,
4655,499,10,0,
4656,499,10,0,
4657,999,0,0,
4658,999,20,0,
4659,499,0,0,
4660,999,10,0,
4661,999,0,0,
4662,999,10,0,
4663,499,30,1,2024-10-22
4664,999,20,0,
4665,999,0,0,
4666,999,30,0,
4667,499,0,0,
4668,999,0,0,
4669,999,10,0,
4670,999,0,0,
4671,499,30,0,
4672,1999,10,0,
4673,999,0,0,
4674,499,0,0,
4675,499,30,0,
4676,1999,40,0,
4677,499,30,1,2025-11-05
4678,1999,0,1,2025-08-23
4679,999,20,1,2024-10-26
4680,999,0,0,
4681,499,0,1,2025-03-03
4682,499,10,1,2025-03-17
4683,1999,20,0,
4684,499,0,0,
4685,999,20,0,
4686,499,30,1,2025-11-10
4687,499,0,0,
4688,499,10,1,2024-12-19
4689,999,10,1,2023-08-07
4690,1999,30,1,2024-08-16
4691,499,20,1,2023-10-03
4692,499,20,0,
4693,499,20,1,2024-12-04
4694,999,20,0,
4695,499,10,0,
4696,1999,0,0,
4697,999,10,0,
4698,999,30,0,
4699,499,10,0,
4700,1999,40,0,
4701,499,0,0,
4702,499,10,0,
4703,999,0,0,
4704,999,0,0,
4705,499,20,0,
4706,499,30,0,
4707,999,0,0,
4708,499,40,0,
4709,999,30,0,
4710,999,30,0,
4711,499,0,0,
4712,499,10,0,
4713,499,0,0,
4714,999,0,0,
4715,999,0,0,
4716,499,30,1,2025-02-01
4717,999,10,1,2024-05-26
4718,1999,0,0,
4719,499,30,0,
4720,1999,0,0,
4721,499,30,1,2024-05-06
4722,499,0,0,
4723,499,20,0,
4724,499,20,1,2025-06-09
4725,499,20,0,
4726,499,10,1,2024-05-10
4727,1999,0,0,
4728,999,0,0,
4729,999,30,0,
4730,499,10,1,2024-05-04
4731,499,30,0,
4732,499,20,0,
4733,999,20,0,
4734,1999,40,1,2025-02-21
4735,499,10,0,
4736,499,20,1,2024-07-24
4737,999,30,0,
4738,499,0,1,2024-07-02
4739,499,40,0,
4740,999,0,1,2025-01-27
4741,999,20,0,
4742,499,40,1,2024-04-06
4743,499,20,1,2024-01-26
4744,1999,0,0,
4745,499,0,0,
4746,499,10,1,2024-03-02
4747,499,10,0,
4748,499,20,1,2024-08-31
4749,499,20,0,
4750,999,30,1,2024-08-10
4751,499,0,0,
4752,499,0,0,
4753,999,0,0,
4754,999,0,0,
4755,1999,10,0,
4756,1999,0,0,
4757,499,10,1,2024-11-23
4758,999,0,0,
4759,499,10,0,
4760,1999,10,0,
4761,499,30,1,2025-04-04
4762,1999,20,0,
4763,999,10,0,
4764,499,0,0,
4765,999,0,0,
4766,1999,0,1,2025-06-03
4767,1999,30,0,
4768,499,30,0,
4769,999,0,0,
4770,499,30,0,
4771,499,20,0,
4772,499,30,0,
4773,499,10,1,2023-05-13
4774,999,0,0,
4775,499,0,1,2023-10-06
4776,999,10,0,
4777,499,20,0,
4778,499,30,0,
4779,499,20,0,
4780,499,10,0,
4781,499,20,1,2024-09-13
4782,499,0,0,
4783,999,40,0,
4784,499,0,0,
4785,499,20,0,
4786,499,0,0,
4787,1999,0,0,
4788,1999,20,0,
4789,499,20,0,
4790,499,0,0,
4791,499,20,0,
4792,1999,0,1,2024-01-10
4793,499,40,1,2024-10-30
4794,499,20,0,
4795,499,0,0,
4796,499,0,0,
4797,499,0,0,
4798,999,0,0,
4799,499,10,0,
4800,999,0,0,
4801,499,10,0,
4802,499,0,0,
4803,1999,20,0,
4804,499,10,1,2024-04-20
4805,999,20,1,2024-05-28
4806,999,40,1,2025-04-12
4807,499,0,0,
4808,1999,0,0,
4809,499,40,0,
4810,1999,0,0,
4811,499,30,1,2024-05-07
4812,1999,0,0,
4813,499,20,0,
4814,999,10,0,
4815,999,30,1,2023-09-25
4816,1999,20,0,
4817,1999,0,1,2024-04-13
4818,999,20,0,
4819,1999,0,0,
4820,499,0,0,
4821,499,0,0,
4822,499,0,0,
4823,499,20,1,2024-01-01
4824,499,40,1,2025-01-11
4825,999,20,0,
4826,499,20,0,
4827,999,20,0,
4828,499,30,0,
4829,499,0,0,
4830,999,20,1,2024-05-25
4831,999,0,0,
4832,999,10,1,2023-09-21
4833,999,0,0,
4834,499,0,0,
4835,999,0,0,
4836,499,40,0,
4837,499,0,0,
4838,499,20,1,2024-11-23
4839,499,30,0,
4840,499,0,0,
4841,1999,20,0,
4842,1999,0,0,
4843,499,10,0,
4844,499,30,1,2024-02-26
4845,499,0,1,2024-06-13
4846,499,0,0,
4847,1999,0,0,
4848,499,10,0,
4849,999,20,0,
4850,499,40,1,2024-05-07
4851,1999,0,0,
4852,499,0,0,
4853,999,0,0,
4854,499,40,1,2025-03-19
4855,999,0,0,
4856,499,0,0,
4857,499,20,0,
4858,1999,0,0,
4859,1999,0,0,
4860,1999,0,0,
4861,999,40,0,
4862,999,0,0,
4863,499,0,0,
4864,499,20,0,
4865,499,0,1,2023-08-30
4866,999,20,0,
4867,499,10,0,
4868,499,0,0,
4869,999,10,1,2024-08-04
4870,999,40,0,
4871,499,30,0,
4872,499,40,0,
4873,499,30,0,
4874,499,30,0,
4875,499,0,0,
4876,999,20,0,
4877,999,0,0,
4878,999,10,1,2024-07-15
4879,499,30,0,
4880,999,0,0,
4881,499,0,0,
4882,499,30,0,
4883,999,20,1,2024-09-04
4884,499,0,1,2024-07-18
4885,499,0,0,
4886,1999,10,0,
4887,499,20,0,
4888,999,20,0,
4889,499,10,0,
4890,999,0,0,
4891,499,20,0,
4892,499,30,1,2023-09-04
4893,999,10,0,
4894,499,0,1,2025-09-14
4895,499,20,0,
4896,499,0,0,
4897,499,20,0,
4898,499,0,1,2023-09-10
4899,499,10,0,
4900,1999,20,0,
4901,499,10,0,
4902,499,30,0,
4903,499,0,0,
4904,499,0,1,2024-06-08
4905,1999,10,0,
4906,499,40,0,
4907,1999,30,0,
4908,499,0,0,
4909,999,0,1,2024-03-24
4910,999,10,0,
4911,1999,20,0,
4912,999,30,0,
4913,999,20,0,
4914,499,30,0,
4915,499,20,0,
4916,1999,0,0,
4917,499,30,0,
4918,499,0,1,2024-04-02
4919,999,0,0,
4920,499,30,1,2023-10-25
4921,1999,40,0,
4922,999,0,0,
4923,999,0,0,
4924,1999,10,0,
4925,499,10,0,
4926,499,20,0,
4927,499,30,0,
4928,499,40,0,
4929,999,30,0,
4930,1999,0,1,2024-09-11
4931,499,0,0,
4932,499,20,0,
4933,1999,20,0,
4934,499,0,0,
4935,499,0,0,
4936,499,0,1,2024-08-27
4937,1999,10,0,
4938,999,0,0,
4939,999,10,0,
4940,999,10,0,
4941,499,10,0,
4942,499,20,0,
4943,999,10,0,
4944,499,0,0,
4945,999,20,0,
4946,1999,0,0,
4947,999,10,1,2024-03-15
4948,999,0,1,2025-03-17
4949,999,0,0,
4950,999,0,1,2024-09-19
4951,499,0,0,
4952,499,10,0,
4953,499,10,0,
4954,999,20,1,2025-06-09
4955,499,20,0,
4956,999,10,0,
4957,499,0,0,
4958,999,0,0,
4959,499,20,0,
4960,999,0,0,
4961,999,10,0,
4962,499,20,1,2025-02-19
4963,499,0,0,
4964,999,10,0,
4965,499,0,0,
4966,499,20,0,
4967,1999,0,0,
4968,999,0,0,
4969,1999,30,0,
4970,499,10,0,
4971,499,0,0,
